loan_id,customer_id,loan_status,loan_amt,term,credit_score,annual_income,job_mob,home_ownership,purpose,monthly_debt,cretir_hist_year,mob_last_delq,acct_open_num,credit_balance,bankruptcy
23b90f90-13cb-4785-914b-9201fd2a2c01,43a43dfc-fb08-4584-8d97-e1af4a2ca2a8,Fully Paid,99999999,Long Term,695,1413600,10+ years,Home Mortgage,Debt Consolidation,17316.6,22.8,NA,13,503842,0
9139dcfb-7979-4488-ab59-8cf551e80e25,96d204ae-9645-4bd7-adfa-1e8644f80cdd,Fully Paid,269324,Short Term,683,930430,5 years,Rent,Educational Expenses,10312.25,11.8,NA,16,50901,0
d552387e-b617-4f65-ba3e-edb1600c2d2d,1d2aa865-10fb-4fe6-994d-71b6ab1792d0,Charged Off,343508,Long Term,6800,1245621,10+ years,Home Mortgage,Debt Consolidation,27507.44,30.4,NA,15,118712,1
bd9704db-9ddb-46f0-a812-0d07b2c7f6a6,eef1d03c-d147-4176-90b1-aae725a8031c,Fully Paid,261448,Short Term,726,1505256,2 years,Own Home,Other,32739.28,32.1,NA,12,335996,0
9c67c2a8-80e1-43df-bbf4-b4d2c4092191,e216c00c-098d-4e1d-96a7-912446675cdf,Fully Paid,264880,Short Term,732,1448769,2 years,Home Mortgage,Debt Consolidation,6784.9,13.7,NA,11,129941,1
435a72af-7a2c-4d62-9acb-bae6b4919803,bf31d33f-dbd5-4393-b63e-c4355494c582,Fully Paid,152592,Short Term,718,2673452,7 years,Own Home,Home Improvements,36982.55,27.1,NA,19,721373,0
dde64b26-d333-4e31-801b-5c4acc1e83f1,2bf07a39-6d74-46c6-9c2f-5d70ee6a50a9,Fully Paid,472912,Long Term,715,2123763,6 years,Home Mortgage,Debt Consolidation,31148.6,24.5,NA,10,1103767,0
0b1ecd8e-b882-44ea-bffc-ccedc3f185e8,bf2fd6f8-3677-4117-9b3a-44b55ff17e3d,Fully Paid,128876,Short Term,743,501410,2 years,Rent,Debt Consolidation,6326.24,10.9,NA,7,85804,0
9230ccce-853b-4c7f-a403-4fc19c2bc6c0,8012300e-5713-42e2-85a6-dcdc460f9004,Fully Paid,174812,Short Term,721,1415310,2 years,Home Mortgage,Home Improvements,40926,26.7,62,15,520182,0
7e30c898-bb1c-4e26-a29b-d9916ccdc231,a1c4cfe4-ee45-432d-837a-04ff0ab28c91,Charged Off,773784,Short Term,736,1392624,< 1 year,Own Home,Debt Consolidation,29129.09,20,NA,9,258134,0
e62d59ce-9b0e-4333-ad01-b8fb00a2d5d0,d255947d-bc78-402e-b3a2-72a8dfb76b85,Charged Off,266090,Short Term,731,938353,2 years,Home Mortgage,Medical Bills,3002.76,19.1,NA,11,111359,0
fe71511c-14df-45dc-931c-3661baf968e1,6afd1eda-0e92-4c6a-a962-5d20a40e6b6f,Fully Paid,174526,Short Term,737,904343,< 1 year,Home Mortgage,Debt Consolidation,10852.04,9.2,NA,11,120593,0
c37a90cc-e1bc-4010-bf94-5d9baef2ba95,d6ed83bc-f197-45e7-97d2-8dd3f280030b,Fully Paid,195514,Short Term,722,675374,10+ years,Rent,Debt Consolidation,17222.17,14.9,NA,13,265050,0
5fbbc407-d0c9-4cf0-a1dc-e7cc10572588,f6bc5d1f-9406-48db-812d-2a36688722dd,Fully Paid,555830,Long Term,726,1490987,n/a,Home Mortgage,Debt Consolidation,41747.75,43.2,NA,22,440420,0
89e8ad26-9d5c-497a-9d13-eea3a06dec1d,963f5606-1875-4a86-a09c-efdc2f304812,Fully Paid,104478,Short Term,740,1334693,6 years,Rent,Debt Consolidation,17573.48,21.6,64,7,105716,0
f28e87d2-f448-4437-9c40-11b9443b677d,85b2efb6-bbc9-402c-8599-7355b434fcbc,Fully Paid,267806,Short Term,741,1349152,10+ years,Home Mortgage,Debt Consolidation,25184.31,12.4,NA,14,426664,0
a51779f2-87c0-4704-8b2d-bc9ff8b1a07e,16853857-fdbc-4f41-a7da-c73d22871218,Fully Paid,171006,Short Term,719,1010458,7 years,Rent,Debt Consolidation,19922.64,19.1,62,11,421515,0
bda7b453-f5fa-4290-b68c-4a79ce23765a,bb281b57-0695-411a-8b11-1ccdfbbbe5fc,Fully Paid,430892,Long Term,675,1451315,10+ years,Home Mortgage,Debt Consolidation,19230.09,15.2,22,15,402534,0
6da316fe-3331-4834-a647-64fe73a606bb,48bedad3-d6c9-4793-8198-4bb6230446ea,Fully Paid,99999999,Short Term,728,735509,1 year,Rent,Take a Trip,6558.23,18.5,NA,9,8740,1
97cf4460-4e34-4cdf-9985-226eda8e4ce1,ba5fec95-f136-41c3-8c8f-8154d7f3745c,Fully Paid,215886,Short Term,747,715958,< 1 year,Home Mortgage,major_purchase,9176.24,21.5,NA,6,83011,0
aad7b590-880a-4162-b2b3-ad54d62eae3d,c5793d99-b9a4-40f6-9385-cfeed7e23aaf,Charged Off,89342,Long Term,740,629964,1 year,Rent,major_purchase,8583.25,15.3,NA,15,59242,0
b2073bc3-e821-4be7-bad6-d2e08bd7ec5f,5cc1dbc0-90ac-484d-a7c9-d1b91f2aa6b7,Fully Paid,222046,Long Term,683,575301,< 1 year,Rent,Debt Consolidation,8533.66,8.5,21,14,67697,0
9957f247-238a-4e4f-becc-4a6e2e87d517,95aa9657-cae5-4891-9147-a51b9f6d3972,Fully Paid,133826,Long Term,688,708434,3 years,Home Mortgage,Debt Consolidation,8447.97,18.4,35,9,138187,0
ba8051da-5af0-4419-80f3-1b31f06370cd,4b1b219c-a06a-4225-a23b-8a9e1ecff4f1,Charged Off,88044,Short Term,6590,532209,6 years,Rent,Debt Consolidation,12551.21,8,NA,10,178429,0
8d5073af-07fb-4506-b3b3-e41bc804c79c,1011cb97-7348-4641-a4c1-9db7ea4118d3,Fully Paid,99999999,Short Term,748,568233,1 year,Rent,Debt Consolidation,4564.75,11.8,NA,12,126730,0
297e5cb4-01be-4a59-b2b3-1c778fbe9e60,e1c2a766-1c50-4631-9688-dd6edc67b442,Charged Off,536030,Long Term,738,1427375,8 years,Home Mortgage,Home Improvements,33662.3,29.1,NA,14,227753,0
3fb640d7-8eef-48df-9dc7-3e2ec31915ff,925aee48-70f3-42c9-b7e7-dc94c89823a7,Charged Off,294558,Long Term,686,1706162,3 years,Own Home,Debt Consolidation,9796.21,15.1,NA,11,411844,0
a0b65964-07c2-448c-846e-34e0b31a2793,647aab13-d39f-415c-8269-644156eb4b39,Fully Paid,265826,Short Term,702,2518659,10+ years,Home Mortgage,Debt Consolidation,25606.49,17.2,NA,8,139441,1
68167264-00c2-45ab-8bf1-b0c3847a310e,dcc72d60-3690-4275-b897-1000a0a18298,Fully Paid,99999999,Short Term,706,794143,10+ years,Home Mortgage,Debt Consolidation,13764.93,16.9,12,10,159182,0
cd48c049-2675-4a30-9f24-ff427f84b6de,c9b10a1d-d9d2-4465-ad12-dde2bb2ccec1,Fully Paid,99999999,Short Term,726,1678878,3 years,Rent,Medical Bills,30359.72,21.7,NA,6,67963,1
10b3d875-c2b5-4fcc-8c30-56b4d0bbfc96,ff26aea3-b819-44e3-8c2d-5b128168877b,Fully Paid,665742,Short Term,726,2864022,5 years,Home Mortgage,Debt Consolidation,45585.56,12.6,NA,34,364743,0
ca4789c7-8880-467e-b3db-11166bdede4d,8bb4ec48-61f2-4420-b248-88bb03aeefb2,Fully Paid,99999999,Long Term,700,1821587,7 years,Home Mortgage,Debt Consolidation,16546.15,17.3,NA,12,478648,0
b80c8560-630a-4211-a280-a1f645b93085,c7d2b840-10af-4c1d-afe0-1fa24fef1213,Fully Paid,99999999,Long Term,699,1891070,3 years,Rent,Debt Consolidation,27893.33,16.4,NA,6,80731,0
c872e751-16b0-4d13-9cb6-fc3215e7dfa6,4290e571-37ce-4640-a933-7dd217508a9d,Charged Off,134376,Short Term,7200,935940,10+ years,Own Home,Debt Consolidation,8345.37,27.7,36,8,199937,0
59e7b428-681d-424f-b9cd-34a2d83ca44d,2f2ad563-e343-4e89-9baa-17a157cfb029,Fully Paid,271590,Short Term,750,1768539,3 years,Home Mortgage,Debt Consolidation,22401.38,13.8,NA,15,317167,0
27f5d644-4438-49c5-908d-161b5ede8d49,bb62d3c0-e478-4627-aaea-d035f297bd45,Fully Paid,151492,Short Term,747,1495224,2 years,Rent,Debt Consolidation,14204.59,12.9,24,16,118465,0
8342e0e4-abea-4aa3-8e5e-c50e993bfd70,1042c873-8a49-420f-b62a-08dfcc71cb5e,Fully Paid,761222,Long Term,678,3287095,1 year,Home Mortgage,Debt Consolidation,48758.56,28.4,NA,24,1740609,0
6706f117-910c-4c1f-8ba5-abfec305b950,f57bbaf3-3781-4a35-8eca-8dc4ef214def,Charged Off,419078,Short Term,7000,1343243,9 years,Home Mortgage,Debt Consolidation,11753.4,21.1,15,5,369531,0
a5a2bf1c-2a2c-4d98-8285-6a2d587c01a1,539befae-5e16-4cb0-98ff-e464709435cc,Fully Paid,422180,Short Term,702,1521216,< 1 year,Home Mortgage,Debt Consolidation,30677.78,10.6,NA,14,885324,0
ae68b7f9-8c87-4fbc-9bdb-1f3bdbfb2e14,5774dd59-fa05-4093-9985-2dc21a86d9db,Fully Paid,163856,Short Term,728,724565,n/a,Rent,Buy a Car,5035.76,32.8,NA,4,112005,1
2190203d-52a6-4c4a-9528-2140dd253f36,f8b16556-59b1-4d2a-8fb5-9f0bc62386dc,Fully Paid,539792,Short Term,724,1326542,10+ years,Rent,Debt Consolidation,16028.97,26.1,23,8,583053,0
24f0b7b9-e236-47c0-b74c-4b86f5e1d345,5d7138e0-b7c2-4bf7-ab4a-ee948e415650,Fully Paid,464398,Long Term,656,1489714,10+ years,Home Mortgage,Debt Consolidation,36001.2,19.4,NA,12,528732,0
dd47e45c-b6b0-4764-aee6-5c0bea833da2,1fc720a6-191f-496a-988a-32e396aa918c,Fully Paid,761838,Long Term,674,2443818,7 years,Rent,Debt Consolidation,42970.4,20.6,13,12,1061834,0
50e9578a-73e0-4aaa-a6b1-cba416b944d4,05f83e78-08ed-4ee8-8270-fc6ce3bfdb87,Fully Paid,99999999,Short Term,719,1399179,2 years,Home Mortgage,Buy a Car,24252.17,17.8,19,8,0,0
f256070b-1319-49a6-b977-fe4c5a1a7e3a,ce3807dc-9acf-46e6-a98f-8e5b101ac935,Charged Off,538142,Long Term,6810,978842,10+ years,Own Home,Debt Consolidation,18679.47,40.2,NA,11,498636,0
d13b455a-11c5-419f-9365-6532ada10ddb,b67246c6-602d-4c77-972e-1ef049f531e8,Fully Paid,622710,Short Term,746,2016755,10+ years,Rent,Debt Consolidation,32772.15,17.9,NA,12,789317,0
80d8b7d1-d12d-4646-9a66-f7cde216edfa,8d40310a-d4ae-4051-adae-5e6431e4ccbb,Fully Paid,350108,Short Term,741,1001566,10+ years,Rent,Debt Consolidation,10182.48,16.7,NA,5,148998,0
c36771ef-ef80-4d4d-8a50-e77a61b67cac,fb0b94d5-a4bd-4cc3-965e-fbbfc91786af,Fully Paid,135190,Short Term,750,1362186,10+ years,Home Mortgage,Other,3030.88,17.1,31,17,20140,0
fc65121c-b9d3-45f0-8e79-b3f43e241558,6ea1265c-f37a-4713-93af-3f6cd49d6d20,Charged Off,173514,Short Term,703,786752,6 years,Rent,Debt Consolidation,9198.47,14,56,8,43776,0
353f78a7-9b0e-484f-87da-2ec8df8bc7a7,15d7258d-3a3a-4f22-b7c8-d6283b7880e5,Charged Off,515020,Short Term,6940,1278757,10+ years,Rent,Debt Consolidation,21419.08,11.2,NA,7,302499,0
312a0abb-5ef4-48b0-ba7a-30a42f87ea57,b345d25c-9628-4138-a116-8727f97bd924,Charged Off,34716,Short Term,735,599678,7 years,Rent,Debt Consolidation,8595.41,10.9,NA,6,41705,0
0db07f04-fb02-4072-98a3-a3e3bda1b0da,5a795bb1-dc64-4b77-aac4-59c0e60ac61a,Fully Paid,86988,Short Term,747,1089213,< 1 year,Home Mortgage,Buy a Car,6853.11,15.7,NA,5,0,0
309487b5-7e67-4de0-8f69-888ad2e14874,79cb1ec7-4bdd-49e9-9b71-b0d8a24af536,Fully Paid,128920,Short Term,733,1076217,8 years,Home Mortgage,Debt Consolidation,11820.28,14.4,5,11,205029,0
6251b2b7-bc1d-497f-8166-cf7aad82b378,3812602f-58db-4aa8-b11a-be910f10da8f,Fully Paid,297990,Short Term,746,1833861,10+ years,Own Home,Debt Consolidation,26132.41,21.2,NA,8,271263,0
fe41a06c-bb38-4243-9d68-e30703e6a47f,4fbafec6-0b6f-42ce-a41f-3dc93b6b7430,Fully Paid,99999999,Short Term,743,752628,2 years,Rent,Debt Consolidation,20195.48,12.7,NA,16,65626,0
bcfd7549-e881-4478-a791-242ff39eba51,00e43ea1-dbc1-4278-9ea0-a3339a460d8d,Charged Off,587378,Long Term,6740,1493115,< 1 year,Rent,Debt Consolidation,17046.42,15.4,43,10,110637,0
db4186ae-eab5-41a8-99c9-4bdbd2d25a9b,5fd7dbfd-eea6-4bfc-8210-b09ea8033884,Fully Paid,157366,Short Term,742,1261923,2 years,Home Mortgage,Debt Consolidation,13250.22,17.2,30,9,418646,0
f226fa6f-3abc-4ac9-95e6-24299892005d,2b8fce4f-dcdc-442c-96aa-6e5f3f698e16,Charged Off,233530,Short Term,730,951330,10+ years,Home Mortgage,Debt Consolidation,21484.25,23.2,NA,12,172387,1
58750add-0410-4bf6-b8bb-9d13cfa4d29b,8cb049ae-f259-4e40-bfc3-ad7d42292919,Fully Paid,89936,Short Term,740,776720,< 1 year,Rent,Debt Consolidation,2893.32,5.8,NA,6,90972,0
8f64eaca-636f-47c9-bf1a-9eafa453cb56,8cd6c272-3f09-492a-b6ad-6b87e6368818,Fully Paid,132968,Short Term,750,891480,4 years,Home Mortgage,Debt Consolidation,10994.92,17,NA,10,74252,0
e20d420c-561d-4f9b-81c3-55d62c35e420,4315c42d-9c89-43ef-ab93-b78e9e71ff8b,Fully Paid,379302,Short Term,743,1013593,1 year,Home Mortgage,Debt Consolidation,24664.09,12.1,NA,11,323513,0
b0eff777-3cc9-450f-8a2b-8e0abf3446d9,55aaa694-fa82-4fe8-b919-2d6936266194,Fully Paid,121264,Short Term,679,1396462,10+ years,Home Mortgage,Debt Consolidation,34562.33,12.5,NA,16,389253,0
db7466e8-564f-4baf-b7b9-b7a013727991,c8cbab9e-c9a5-4f49-ab6c-d011835f83e9,Charged Off,433136,Long Term,7120,888421,3 years,Home Mortgage,Debt Consolidation,13918.64,12,NA,19,135489,0
ec5122e2-427f-4238-a49d-553c79575fcf,4f768242-1c24-4f26-addf-d4ea757dbf9a,Fully Paid,176550,Short Term,739,952945,3 years,Home Mortgage,Debt Consolidation,9370.61,15.7,37,9,109592,0
38dbfd32-995c-4713-8181-efe15d1c80c1,3bc75c6a-9a7c-4236-b6cd-c6c207c947cf,Fully Paid,99999999,Short Term,706,477470,10+ years,Rent,Debt Consolidation,13926.24,13.5,16,8,46151,1
676bd95f-499e-444d-843c-9e0c761d1075,53b96a56-fbae-4b1e-8cbd-d6bfdef762d2,Fully Paid,400224,Short Term,722,782591,5 years,Rent,Debt Consolidation,13043.31,22.4,30,11,246601,0
078915e8-e8d5-4948-97ab-91b2a6b2b61f,3ac1e7c6-35d7-43d0-ab87-924428746934,Fully Paid,108768,Short Term,714,1089650,10+ years,Home Mortgage,Home Improvements,9016.83,12,81,16,279148,0
146e3a02-f12c-4336-9141-82d3a2bc16a9,42f4dda4-4386-4327-9f6a-210f443936a7,Fully Paid,99999999,Short Term,699,742729,10+ years,Rent,Other,12923.61,28.4,35,6,19247,0
c0734b6f-954d-4fab-b5f9-0db0cf547ada,c2c43df2-9273-4c59-befa-322c84dc038c,Fully Paid,535018,Short Term,743,1925270,7 years,Rent,Debt Consolidation,15787.29,10.2,17,14,478515,0
6b9fdc83-4696-479c-8ab1-cc35e2233cd8,4bfbef83-43cb-4f97-83d8-b8fe05fd4a57,Fully Paid,99999999,Long Term,700,686945,1 year,Own Home,Debt Consolidation,3932.81,11,NA,7,164578,0
2bd92dc1-0bc4-461b-b5ac-595e03db8b1a,be07a0c6-4255-4a83-9765-6b1473e95c16,Fully Paid,435490,Long Term,702,1495072,5 years,Rent,Debt Consolidation,24668.65,14.8,32,10,62605,0
def64c1a-e4e1-4950-b93a-429314211c39,6a383aed-a747-4bfe-9d40-f979ba7e7e53,Fully Paid,667986,Long Term,741,2884485,8 years,Home Mortgage,Debt Consolidation,30287.14,20.8,59,17,603022,0
05d4720b-cfd2-4979-b1de-a8a32dade572,4c4c3b77-995e-409f-9013-0b29369b4426,Charged Off,262174,Short Term,7300,1415177,10+ years,Own Home,Debt Consolidation,23468.23,29.4,35,13,679573,0
6c2ecc33-4343-45cf-a471-c275552a5c9d,b1c9e4b2-2cec-475e-bc6c-fea5ea4d4b71,Fully Paid,134002,Short Term,745,609634,10+ years,Home Mortgage,Debt Consolidation,8230.23,17,NA,10,79876,0
89849f7c-997c-4637-89d5-085d5399f080,f93953c9-6d2f-412c-93b8-bf7c9dfbc498,Fully Paid,271986,Short Term,709,1766354,7 years,Home Mortgage,Debt Consolidation,15161.05,40.7,9,10,416917,0
ceb727a1-0179-4b2a-a4be-26e8d27c44ce,fc5aee86-e57d-4ddd-8368-fb46af18eaac,Charged Off,528220,Long Term,654,1520608,7 years,Home Mortgage,Debt Consolidation,28131.21,22.6,80,15,398734,0
b0b4e49c-4fe9-455b-a2a4-bcda39e7040b,f210b676-be43-4977-9784-4b4cad4e62fa,Fully Paid,268510,Short Term,714,1449377,9 years,Home Mortgage,Debt Consolidation,22465.22,15.5,9,5,144533,0
88ebbf5f-11cd-4b5e-b5b7-984f1e33efec,aa8ff820-e624-439e-be3b-eb9cfe6b8e5a,Fully Paid,134178,Short Term,705,1899810,8 years,Home Mortgage,Debt Consolidation,8849.82,13.1,31,11,338048,0
3d642594-7a83-4a11-b859-2d199e0100d9,270d8643-cc6b-4df9-abdf-b0cddc5b506e,Fully Paid,99999999,Short Term,716,1433455,10+ years,Home Mortgage,Debt Consolidation,35836.47,16.5,26,32,433181,0
7ccf28e0-5ea6-46bb-97e1-16b991c6c663,b34224b4-14d4-4498-b3fa-4871d078ed48,Fully Paid,544346,Short Term,720,1504344,10+ years,Rent,Debt Consolidation,18804.3,12.8,6,16,395181,0
cfdd7a48-0822-4ad0-9a9b-7f882a70560b,13eae6cd-0fc2-4706-8cf4-8f272365655e,Fully Paid,55990,Short Term,745,580203,4 years,Home Mortgage,other,8316.3,16.5,NA,6,183274,0
b80f4033-8ed7-46a8-be6c-20929d9d6fea,afa70c99-5ebb-4558-88e1-f1efa62a05be,Fully Paid,533852,Long Term,666,1575290,2 years,Rent,Debt Consolidation,15227.93,14.9,7,10,178600,0
955789ac-d7be-4c12-bc64-125b74a0930a,16667dad-62bb-4ac5-b9b1-3854d78bcd28,Fully Paid,99999999,Short Term,711,616835,6 years,Home Mortgage,Debt Consolidation,5551.61,8.5,NA,6,83505,0
07c7f1e6-00a4-47cd-83c8-2bd622e860eb,15334df2-ff49-473c-9b8d-cd8c70f2fd8a,Fully Paid,85800,Short Term,735,555750,< 1 year,Own Home,Other,8336.25,8.5,NA,7,44498,0
6939b78c-ebac-4f4c-84d5-b1ae5bf98783,144c9254-9452-4b35-b5f1-5f1b4b1c6c5a,Fully Paid,439692,Short Term,733,1063259,4 years,Own Home,Debt Consolidation,12581.99,9.5,71,9,105602,0
f1b0d446-f964-4e71-a111-70e95f13b51b,ba79fb35-1d55-4a45-9af4-3bc0235eaa9e,Fully Paid,329384,Short Term,737,1441264,3 years,Rent,Debt Consolidation,28728.95,21.1,NA,9,336053,0
8e493881-d934-49c0-9d5d-ee43e0c5960b,4c089d53-7dd8-4d43-854c-fdc0299b79a5,Fully Paid,331232,Short Term,725,991496,9 years,Home Mortgage,other,17070.36,18.7,11,15,275348,0
126cd484-ec28-48dd-a59b-acc2ea75d8ba,2eccc2ac-f75f-4645-9827-5cb10c248276,Fully Paid,99999999,Short Term,688,1324357,10+ years,Rent,other,33329.61,21.8,NA,13,550164,0
6d68e725-60da-4259-be59-b611a8f780f8,042b1b39-939f-43ef-acfe-85d25f5b3508,Charged Off,751146,Short Term,655,1445691,10+ years,Rent,Debt Consolidation,35901.26,17,4,16,641611,0
e2f9932a-9731-4e5c-8fc4-7ccb2356a5ba,5edf31a9-1c19-41a8-b1f5-c3d9af993579,Fully Paid,556424,Short Term,748,1792004,6 years,Rent,Home Improvements,925.87,19.3,16,7,49780,0
4bfb22df-67b2-432d-a01a-e57525283b43,a0905dc0-8cdf-4125-9054-3b507d6c8490,Charged Off,208450,Short Term,6840,1012662,5 years,Rent,Other,28607.73,14.8,49,11,181165,0
3b320bd2-6147-43aa-925d-1ae29a20b3b3,0b567bc0-3ab4-4935-8107-152b928fd077,Fully Paid,233354,Long Term,730,1027045,3 years,Home Mortgage,Debt Consolidation,19428.07,15,26,15,206131,0
bcbdde8a-47a4-4691-96fc-adec2b9cf836,d9824f2f-d105-4616-98e5-85cb4c454485,Fully Paid,225258,Short Term,709,1089422,n/a,Rent,other,17975.52,30.3,13,12,326230,0
487d202c-2744-4efa-a3c7-b343e513bdc1,8610a3cb-499e-481d-bcd8-6b71ec1decd8,Fully Paid,387530,Short Term,693,1108498,3 years,Own Home,Debt Consolidation,19491.15,31.3,65,15,242174,0
9efeb632-a2a1-4088-bbbd-6c51e11f2614,03693d66-bc6f-4916-b9dc-d317dd11ae92,Fully Paid,692054,Long Term,720,1336650,6 years,Home Mortgage,Debt Consolidation,26733,21.9,NA,8,748752,0
d1c5b7b3-7934-49c5-9289-d37b64e4b753,4c350206-45ff-44d0-b614-2f94febf8f38,Fully Paid,177870,Short Term,711,1632119,2 years,Own Home,Home Improvements,23529.79,16,NA,6,164939,0
b85bce9f-a74a-4792-8504-172d2007743e,6d7f83b7-756f-4681-83e1-6413f7abc189,Fully Paid,266288,Short Term,725,1648212,n/a,Home Mortgage,Debt Consolidation,17718.26,30.7,66,11,421306,0
fbb4cf94-7deb-4336-9366-9a5440108e6b,8ed5a43a-fc92-4674-9903-8ea8889032fe,Fully Paid,59092,Short Term,728,793858,3 years,Rent,Debt Consolidation,8864.64,16.5,38,7,24928,0
18f44207-c9b0-46b1-89e1-64fde9f3d91b,ff29fcc5-c857-46fe-949c-1b35df1a31ad,Fully Paid,430452,Long Term,722,1338322,9 years,Own Home,Debt Consolidation,17063.52,13.8,48,5,217018,0
f2f610fb-576b-4f6b-8854-4b4188efec4e,ec0560b2-f4cc-4d39-b7d7-bd9a68a9e6aa,Fully Paid,172436,Short Term,682,558429,< 1 year,Rent,Buy a Car,7538.82,7.8,NA,2,0,0
f8b2c336-770e-4b7a-b536-74209d717894,de4a8c61-54d5-4002-93bf-3321d7b220fa,Fully Paid,133232,Short Term,734,767144,3 years,Own Home,Home Improvements,14895.43,9,NA,6,132411,0
42b994f2-cc30-4c98-9929-280dea9bb344,f7861217-b3c4-4249-ae07-7c26ac9fdd66,Fully Paid,322322,Long Term,701,1391807,10+ years,Home Mortgage,Debt Consolidation,28798.68,18.9,NA,12,316559,0
c139bcea-ebe5-48c0-b1ac-bf041bcf556c,d3b36b97-f181-4da4-ad07-70308a3ec9e8,Fully Paid,354684,Long Term,661,2105884,8 years,Home Mortgage,small_business,12810.94,8.5,NA,7,273809,0
f46c26d8-e226-46c8-9b80-0a8506d7ec48,7e438ab5-8e46-4fa5-ac1e-47c6fc6a400e,Fully Paid,437492,Long Term,695,1586899,9 years,Rent,Debt Consolidation,22705.95,17.3,31,8,377910,0
e35567b1-e17e-4613-87a8-b67896317475,391023d6-44dc-4422-82f8-3a8fd3ebd415,Fully Paid,634172,Short Term,728,1223391,2 years,Rent,Debt Consolidation,17127.55,29,NA,14,357789,0
4dd6d4b9-e96c-4e4f-ac6b-770433c7dcda,b345266e-9120-439e-9aad-d065204b4f63,Charged Off,269170,Short Term,7270,1452930,6 years,Home Mortgage,Debt Consolidation,28695.32,15.7,NA,10,237158,0
d39a50fb-2ddb-469f-ba4c-32c7277ea5f5,15c36727-3ee4-4185-824c-d18565c46aa8,Fully Paid,239426,Short Term,741,1579090,10+ years,Home Mortgage,Debt Consolidation,10382.55,24.8,NA,3,217873,1
d3289fcd-bfbd-4af6-b0d1-ac6b58c5ca6a,7cd925df-bd85-417a-9f18-6f63efd16ec2,Fully Paid,195052,Short Term,724,954560,6 years,Rent,Debt Consolidation,23386.72,12.5,NA,8,341658,0
74b7f0da-0007-4f5d-b957-3341374f74bb,e58cc882-ae24-45ba-b9be-8e3fa9bc27be,Fully Paid,255024,Short Term,739,670320,10+ years,Home Mortgage,Debt Consolidation,14188.44,14.6,NA,12,446614,0
8e9b47d7-f9ad-4d64-b287-70292c983cab,f93ddcc4-d0ec-455f-8c7e-3a940efa923f,Fully Paid,757372,Short Term,722,5139310,10+ years,Home Mortgage,Debt Consolidation,68095.81,12.3,10,13,824429,0
64fa66a3-e87b-458f-b7ec-1e8ba9d6ef48,1b84dc64-ec22-4cf1-9a9d-c533bb7862f9,Charged Off,340560,Short Term,7310,668458,10+ years,Own Home,Debt Consolidation,13480.5,17.2,NA,4,709707,0
584ae6f1-b016-4fcf-9808-b000c298139f,2b5ea110-5b2c-44a3-a155-81e2fec97717,Fully Paid,424556,Long Term,701,896401,10+ years,Own Home,Debt Consolidation,16956.74,11.5,NA,14,380570,0
b26e56aa-64e2-4a94-97f6-476a832a8d72,002c8210-0d81-4ce4-adca-ae2e4a83ac24,Fully Paid,99999999,Long Term,719,1132020,7 years,Home Mortgage,Debt Consolidation,23395.08,21.2,NA,11,198018,0
1f9acb56-e1a4-4f8b-b210-4cfa11a48018,384f926a-eb3c-4957-bc75-2a3f68a2311b,Fully Paid,99999999,Long Term,642,1483824,8 years,Rent,Debt Consolidation,46122.31,14.2,NA,12,514463,0
80ab7214-39be-4874-9d9e-c94771d4853e,8f172387-653e-44d2-98e5-d5718456cca8,Fully Paid,333366,Long Term,693,922849,10+ years,Rent,Debt Consolidation,17072.83,10.7,NA,8,59584,0
7d416eac-0b72-4279-b126-1aa23079d51c,8773c303-c94b-40af-9d1e-43d8d7ab5464,Charged Off,471658,Long Term,716,1163826,4 years,Home Mortgage,Debt Consolidation,14935.71,18.5,80,13,176035,1
57f4cdc1-1420-4d5f-9437-a969bfbd30f7,0ac9f085-b004-445f-a98b-085033b2e0a3,Fully Paid,221672,Short Term,739,631769,2 years,Rent,Debt Consolidation,2069.1,14,46,2,56126,0
01456a2f-9949-40ab-b6ba-bccd3c8c1dfc,a55a75ea-d9d6-429f-9f28-3273d0185c6d,Charged Off,174834,Short Term,739,1125408,< 1 year,Rent,Debt Consolidation,13035.9,18.4,39,11,139688,1
d7b5fa6b-b7da-473c-96ce-a4a7d776ac62,43b5a509-cb5e-431b-ab27-17ec5daa89ed,Fully Paid,139458,Short Term,750,2779605,2 years,Home Mortgage,other,30112.34,32,NA,24,326933,0
63c78227-5d8e-4587-bd17-42fc6050e6d2,dbbdec5c-9e38-41ec-901f-cbb83e9b6502,Fully Paid,99999999,Short Term,732,1056913,< 1 year,Rent,other,22107.07,9.4,58,7,218367,0
b0d154fe-f2b5-4668-b61f-260def96e62e,025879ec-42ab-4aea-921b-5eda2fc988c1,Fully Paid,137874,Short Term,719,396891,< 1 year,Rent,Debt Consolidation,4729.48,13.3,68,7,169347,0
3d59a611-b71c-4c67-a742-1cacae06f68c,7826941b-612c-4dde-9f07-a1048fac5d69,Fully Paid,649044,Long Term,712,1494768,10+ years,Home Mortgage,Debt Consolidation,40483.3,20.3,71,10,389557,0
d74cd2a4-45e1-4876-bdf8-e2c4b9e5474f,c6d2dee4-ae1e-4894-b85b-c4ae8faf8a3b,Fully Paid,99999999,Short Term,742,1620016,10+ years,Home Mortgage,Debt Consolidation,19035.15,13.9,NA,5,621243,0
